period,grid,group,level,model,n,n_days,brier,brier_lo,brier_hi,log_loss,ll_lo,ll_hi,d_ll_vs_base,d_ll_lo,d_ll_hi,d_brier_vs_base,d_brier_lo,d_brier_hi,citl,base
test,dollar,absz,0-0.5,G-raw-30m,102302,632,0.22912,0.22835,0.22987,0.65029,0.64868,0.65186,-0.0022011,-0.0025934,-0.001798,-0.0009686,-0.0011415,-0.00078903,-0.00075915,G-raw-2h
test,dollar,absz,0.5-1,G-raw-30m,101839,632,0.14165,0.1397,0.14372,0.45497,0.4503,0.45983,-0.0084884,-0.0095756,-0.0072714,-0.0025017,-0.0028148,-0.0021361,-0.00046695,G-raw-2h
test,dollar,absz,1-1.5,G-raw-30m,101844,632,0.06917,0.067308,0.071095,0.26304,0.25744,0.26882,-0.0081773,-0.0095498,-0.006803,-0.001308,-0.0015252,-0.0010955,-0.0027228,G-raw-2h
test,dollar,absz,1.5-2,G-raw-30m,102016,632,0.032507,0.030989,0.033865,0.14438,0.13883,0.14951,-0.0036962,-0.0050384,-0.0023849,-0.00027042,-0.00036901,-0.0001715,-0.0018709,G-raw-2h
test,dollar,absz,2-2.5,G-raw-30m,101877,632,0.017024,0.015835,0.018163,0.087509,0.081992,0.092729,-0.0011633,-0.0026131,0.00026017,-0.00012884,-0.00018055,-7.7815e-05,-0.00066983,G-raw-2h
test,dollar,absz,2.5-3,G-raw-30m,103917,632,0.0091692,0.0082776,0.0099368,0.056398,0.051358,0.060978,-0.0003443,-0.0018362,0.001355,-5.6458e-05,-7.7339e-05,-3.5698e-05,-0.00031301,G-raw-2h
test,dollar,absz,>3,G-raw-30m,202046,632,0.0042941,0.0037616,0.004807,0.034041,0.029708,0.038298,-0.0013452,-0.0026316,9.1991e-06,-1.3075e-05,-1.8597e-05,-8.3959e-06,-0.0001153,G-raw-2h
test,dollar,absz,0-0.5,G-raw-2h,102302,632,0.23009,0.22943,0.23073,0.65249,0.65112,0.65381,0,0,0,0,0,0,-0.00082683,G-raw-2h
test,dollar,absz,0.5-1,G-raw-2h,101839,632,0.14415,0.14243,0.14604,0.46346,0.45952,0.46776,0,0,0,0,0,0,-0.0007274,G-raw-2h
test,dollar,absz,1-1.5,G-raw-2h,101844,632,0.070478,0.068658,0.07237,0.27121,0.26632,0.27627,0,0,0,0,0,0,-0.0027975,G-raw-2h
test,dollar,absz,1.5-2,G-raw-2h,102016,632,0.032777,0.031242,0.034133,0.14808,0.14288,0.15272,0,0,0,0,0,0,-0.001784,G-raw-2h
test,dollar,absz,2-2.5,G-raw-2h,101877,632,0.017153,0.015941,0.01832,0.088673,0.083258,0.093943,0,0,0,0,0,0,-0.00069601,G-raw-2h
test,dollar,absz,2.5-3,G-raw-2h,103917,632,0.0092256,0.0083217,0.0099994,0.056742,0.051545,0.061239,0,0,0,0,0,0,-0.00030086,G-raw-2h
test,dollar,absz,>3,G-raw-2h,202046,632,0.0043072,0.00377,0.0048228,0.035386,0.030944,0.039702,0,0,0,0,0,0,-0.00012338,G-raw-2h
test,dollar,absz,0-0.5,G-raw-6h,102302,632,0.23062,0.22992,0.23126,0.65361,0.65217,0.65494,0.0011253,0.00084232,0.0014335,0.0005317,0.00040156,0.00067294,-0.00086889,G-raw-2h
test,dollar,absz,0.5-1,G-raw-6h,101839,632,0.14634,0.14465,0.14821,0.46913,0.46526,0.47335,0.0056746,0.0047447,0.0065444,0.0021852,0.0018592,0.0024947,-0.00092558,G-raw-2h
test,dollar,absz,1-1.5,G-raw-6h,101844,632,0.073014,0.07128,0.074826,0.28213,0.27718,0.28721,0.010916,0.0095626,0.012246,0.0025354,0.0022199,0.0028274,-0.002801,G-raw-2h
test,dollar,absz,1.5-2,G-raw-6h,102016,632,0.034053,0.032556,0.035348,0.15976,0.15456,0.16477,0.011689,0.010327,0.013002,0.0012757,0.0011209,0.0014262,-0.0018161,G-raw-2h
test,dollar,absz,2-2.5,G-raw-6h,101877,632,0.01753,0.016322,0.018704,0.098418,0.09241,0.10474,0.0097452,0.0083132,0.011309,0.00037785,0.00031711,0.00043857,-0.00070194,G-raw-2h
test,dollar,absz,2.5-3,G-raw-6h,103917,632,0.0093067,0.0084087,0.010072,0.06291,0.0574,0.067997,0.0061683,0.0047545,0.0075909,8.1034e-05,5.8357e-05,0.00010373,-0.00030527,G-raw-2h
test,dollar,absz,>3,G-raw-6h,202046,632,0.0043156,0.0037821,0.0048365,0.037688,0.032707,0.042582,0.0023019,0.0011373,0.0035777,8.4414e-06,3.1166e-06,1.3748e-05,-0.00012435,G-raw-2h
test,dollar,absz,0-0.5,G-raw-1d,102302,632,0.23093,0.23018,0.23163,0.65428,0.65271,0.65579,0.0017926,0.0012567,0.0023188,0.00084215,0.00059825,0.0010714,-0.0008198,G-raw-2h
test,dollar,absz,0.5-1,G-raw-1d,101839,632,0.14807,0.14629,0.15,0.47362,0.46937,0.47818,0.010164,0.008385,0.012062,0.0039138,0.003263,0.0045627,-0.00094729,G-raw-2h
test,dollar,absz,1-1.5,G-raw-1d,101844,632,0.07553,0.073691,0.077336,0.29267,0.28701,0.29852,0.021454,0.018791,0.024006,0.005052,0.0044062,0.00568,-0.0027051,G-raw-2h
test,dollar,absz,1.5-2,G-raw-1d,102016,632,0.035933,0.034436,0.037277,0.17296,0.16689,0.17887,0.024882,0.022138,0.027628,0.0031562,0.0027238,0.003613,-0.0019075,G-raw-2h
test,dollar,absz,2-2.5,G-raw-1d,101877,632,0.018531,0.017326,0.019686,0.11039,0.10331,0.11814,0.021716,0.018729,0.02498,0.0013784,0.0011703,0.0015986,-0.00069436,G-raw-2h
test,dollar,absz,2.5-3,G-raw-1d,103917,632,0.009808,0.0089329,0.010572,0.071083,0.064839,0.077115,0.01434,0.011774,0.017146,0.00058239,0.00046183,0.00072289,-0.00034988,G-raw-2h
test,dollar,absz,>3,G-raw-1d,202046,632,0.0044744,0.0039551,0.0050011,0.040264,0.034952,0.045898,0.0048776,0.0029957,0.0068889,0.00016725,0.00012339,0.00021347,-0.00011145,G-raw-2h
test,dollar,absz,0-0.5,G-seas-10m,102302,632,0.2288,0.22791,0.22968,0.64967,0.64776,0.65158,-0.0028136,-0.0035138,-0.0020905,-0.0012887,-0.0015693,-0.00098407,-0.00075632,G-raw-2h
test,dollar,absz,0.5-1,G-seas-10m,101839,632,0.14082,0.13875,0.14306,0.45323,0.44794,0.45886,-0.010231,-0.012223,-0.0080978,-0.0033362,-0.0038274,-0.0027688,-0.00038434,G-raw-2h
test,dollar,absz,1-1.5,G-seas-10m,101844,632,0.068942,0.067009,0.07092,0.26508,0.25877,0.27161,-0.0061343,-0.0086795,-0.003575,-0.001536,-0.0018572,-0.0012085,-0.002536,G-raw-2h
test,dollar,absz,1.5-2,G-seas-10m,102016,632,0.032672,0.031118,0.034051,0.14928,0.1431,0.15538,0.0012013,-0.0012119,0.0037562,-0.000105,-0.00027144,8.3554e-05,-0.002017,G-raw-2h
test,dollar,absz,2-2.5,G-seas-10m,101877,632,0.017051,0.015845,0.018225,0.09172,0.085766,0.097824,0.0030475,0.0008967,0.0052976,-0.0001013,-0.00021744,1.526e-05,-0.00066643,G-raw-2h
test,dollar,absz,2.5-3,G-seas-10m,103917,632,0.0091794,0.008296,0.0099291,0.058408,0.052815,0.063571,0.0016656,-0.00046005,0.0041457,-4.6229e-05,-0.00010458,1.5168e-05,-0.00030021,G-raw-2h
test,dollar,absz,>3,G-seas-10m,202046,632,0.0042966,0.0037731,0.0048042,0.032999,0.028624,0.037318,-0.0023876,-0.0042232,-0.00058821,-1.0626e-05,-3.234e-05,1.0231e-05,-0.00010527,G-raw-2h
test,dollar,absz,0-0.5,G-seas-30m,102302,632,0.2289,0.22812,0.2297,0.6498,0.64816,0.65151,-0.0026877,-0.0031858,-0.0021738,-0.0011834,-0.0013966,-0.00096175,-0.00074342,G-raw-2h
test,dollar,absz,0.5-1,G-seas-30m,101839,632,0.14085,0.1389,0.14296,0.45234,0.44752,0.45739,-0.011123,-0.012507,-0.0096294,-0.0033024,-0.0037025,-0.00287,-0.00048897,G-raw-2h
test,dollar,absz,1-1.5,G-seas-30m,101844,632,0.068712,0.066865,0.070645,0.26069,0.25518,0.26654,-0.01052,-0.012194,-0.0087694,-0.0017663,-0.0020471,-0.0014767,-0.0026617,G-raw-2h
test,dollar,absz,1.5-2,G-seas-30m,102016,632,0.032332,0.030806,0.033708,0.14279,0.13727,0.14807,-0.0052831,-0.0070113,-0.0034147,-0.00044516,-0.00061498,-0.00027352,-0.0019318,G-raw-2h
test,dollar,absz,2-2.5,G-seas-30m,101877,632,0.016897,0.015699,0.018056,0.085757,0.08044,0.091141,-0.0029153,-0.0046599,-0.0012021,-0.00025554,-0.0003651,-0.00015273,-0.00065089,G-raw-2h
test,dollar,absz,2.5-3,G-seas-30m,103917,632,0.009097,0.0082109,0.009851,0.054074,0.048993,0.058781,-0.0026682,-0.004517,-0.00067887,-0.00012861,-0.0001818,-7.7259e-05,-0.00029966,G-raw-2h
test,dollar,absz,>3,G-seas-30m,202046,632,0.004272,0.0037493,0.0047783,0.031485,0.027347,0.035559,-0.003901,-0.0056458,-0.0022017,-3.5196e-05,-5.0486e-05,-1.97e-05,-0.00011529,G-raw-2h
test,dollar,absz,0-0.5,G-seas-2h,102302,632,0.22932,0.22858,0.23002,0.65074,0.64922,0.65221,-0.0017437,-0.0020653,-0.0014094,-0.00077138,-0.00092061,-0.00062339,-0.00075692,G-raw-2h
test,dollar,absz,0.5-1,G-seas-2h,101839,632,0.14171,0.13992,0.14368,0.45552,0.4513,0.46015,-0.0079333,-0.0088694,-0.0070408,-0.0024414,-0.0027449,-0.0021427,-0.00069269,G-raw-2h
test,dollar,absz,1-1.5,G-seas-2h,101844,632,0.068959,0.067089,0.070897,0.26193,0.25661,0.26743,-0.0092787,-0.010453,-0.008142,-0.0015188,-0.0017674,-0.0012685,-0.0027723,G-raw-2h
test,dollar,absz,1.5-2,G-seas-2h,102016,632,0.032257,0.030747,0.033651,0.14194,0.13666,0.14712,-0.0061364,-0.0076824,-0.0047483,-0.00051996,-0.00069901,-0.00035425,-0.0018692,G-raw-2h
test,dollar,absz,2-2.5,G-seas-2h,101877,632,0.016861,0.015673,0.018018,0.083693,0.078379,0.089099,-0.0049798,-0.0064195,-0.0034686,-0.00029142,-0.00039342,-0.00019182,-0.00066215,G-raw-2h
test,dollar,absz,2.5-3,G-seas-2h,103917,632,0.009093,0.0082161,0.0098395,0.052178,0.047337,0.056512,-0.0045639,-0.0061791,-0.002916,-0.00013265,-0.00018459,-8.0598e-05,-0.00029934,G-raw-2h
test,dollar,absz,>3,G-seas-2h,202046,632,0.0042702,0.0037438,0.0047781,0.031108,0.027107,0.035094,-0.0042781,-0.0058299,-0.0028484,-3.703e-05,-5.2582e-05,-2.2526e-05,-0.00011827,G-raw-2h
test,dollar,absz,0-0.5,G-seas-6h,102302,632,0.2295,0.22876,0.23021,0.65113,0.64959,0.6526,-0.0013569,-0.0017223,-0.0010049,-0.00058804,-0.00075079,-0.00043173,-0.00076985,G-raw-2h
test,dollar,absz,0.5-1,G-seas-6h,101839,632,0.14248,0.14063,0.14447,0.45765,0.45337,0.46231,-0.005804,-0.0068977,-0.0046939,-0.0016693,-0.0020206,-0.0013179,-0.00080357,G-raw-2h
test,dollar,absz,1-1.5,G-seas-6h,101844,632,0.069832,0.068013,0.07172,0.26649,0.26116,0.27188,-0.0047201,-0.0063759,-0.0031932,-0.00064604,-0.00097758,-0.00033429,-0.0027611,G-raw-2h
test,dollar,absz,1.5-2,G-seas-6h,102016,632,0.032609,0.031119,0.034002,0.14654,0.14098,0.15183,-0.0015369,-0.0035264,0.00032037,-0.00016868,-0.00038772,3.0638e-05,-0.0018713,G-raw-2h
test,dollar,absz,2-2.5,G-seas-6h,101877,632,0.016943,0.015764,0.018121,0.087421,0.081712,0.093425,-0.0012516,-0.0033513,0.00084948,-0.00020954,-0.00033245,-8.6574e-05,-0.00066385,G-raw-2h
test,dollar,absz,2.5-3,G-seas-6h,103917,632,0.0091028,0.0082242,0.0098542,0.054264,0.04922,0.059307,-0.0024785,-0.0045485,-0.00011838,-0.0001228,-0.00018738,-5.9484e-05,-0.00030975,G-raw-2h
test,dollar,absz,>3,G-seas-6h,202046,632,0.0042688,0.0037457,0.0047736,0.031477,0.027101,0.035738,-0.0039089,-0.0055731,-0.002182,-3.8424e-05,-5.8924e-05,-1.8456e-05,-0.00011687,G-raw-2h
test,dollar,absz,0-0.5,G-seas-1d,102302,632,0.22975,0.22896,0.23047,0.65171,0.65002,0.65324,-0.0007825,-0.0013481,-0.00025196,-0.00034289,-0.0005945,-0.00010786,-0.00073269,G-raw-2h
test,dollar,absz,0.5-1,G-seas-1d,101839,632,0.14359,0.14172,0.14553,0.46109,0.45657,0.46594,-0.0023685,-0.0041179,-0.00053402,-0.00056255,-0.0010783,-1.3386e-05,-0.00079312,G-raw-2h
test,dollar,absz,1-1.5,G-seas-1d,101844,632,0.071151,0.069346,0.073088,0.2741,0.26811,0.28026,0.0028839,0.00014243,0.0057161,0.00067324,0.00022806,0.0011606,-0.0026833,G-raw-2h
test,dollar,absz,1.5-2,G-seas-1d,102016,632,0.033318,0.031879,0.034627,0.15469,0.14871,0.16036,0.0066175,0.0037167,0.0097365,0.0005411,0.00023989,0.00085256,-0.0019464,G-raw-2h
test,dollar,absz,2-2.5,G-seas-1d,101877,632,0.017233,0.01607,0.018383,0.094012,0.087932,0.10103,0.0053389,0.0023547,0.0086643,8.0861e-05,-8.1348e-05,0.00025039,-0.00065133,G-raw-2h
test,dollar,absz,2.5-3,G-seas-1d,103917,632,0.0092139,0.0083639,0.0099704,0.057946,0.052591,0.063351,0.0012036,-0.0014792,0.0040369,-1.1719e-05,-0.00010573,7.3173e-05,-0.00031268,G-raw-2h
test,dollar,absz,>3,G-seas-1d,202046,632,0.0042953,0.0037721,0.0047991,0.032511,0.027937,0.036917,-0.0028747,-0.0049036,-0.00075716,-1.1851e-05,-4.1866e-05,1.7704e-05,-0.00011582,G-raw-2h
test,dollar,absz,0-0.5,G-blend-raw,102302,632,0.22907,0.2283,0.22982,0.65017,0.64856,0.65175,-0.0023193,-0.0027219,-0.0019055,-0.0010172,-0.0011943,-0.00083887,-0.00079143,G-raw-2h
test,dollar,absz,0.5-1,G-blend-raw,101839,632,0.14169,0.1398,0.14369,0.45483,0.45045,0.45958,-0.0086311,-0.0096316,-0.0075374,-0.0024617,-0.0027788,-0.002122,-0.00049029,G-raw-2h
test,dollar,absz,1-1.5,G-blend-raw,101844,632,0.069276,0.067422,0.071159,0.26259,0.25734,0.26799,-0.0086234,-0.0097995,-0.0073398,-0.0012018,-0.0014166,-0.00097068,-0.0026904,G-raw-2h
test,dollar,absz,1.5-2,G-blend-raw,102016,632,0.032512,0.031008,0.033857,0.14277,0.13781,0.14775,-0.0053042,-0.0064797,-0.0040056,-0.00026529,-0.00038069,-0.00014563,-0.0019073,G-raw-2h
test,dollar,absz,2-2.5,G-blend-raw,101877,632,0.016993,0.01582,0.018137,0.084564,0.079336,0.089728,-0.0041087,-0.0053278,-0.0028689,-0.00015919,-0.00022283,-9.2204e-05,-0.00068305,G-raw-2h
test,dollar,absz,2.5-3,G-blend-raw,103917,632,0.0091619,0.0082731,0.0099261,0.052681,0.048037,0.05689,-0.0040615,-0.0053227,-0.0027143,-6.3719e-05,-9.3063e-05,-3.4474e-05,-0.00031128,G-raw-2h
test,dollar,absz,>3,G-blend-raw,202046,632,0.0042891,0.0037571,0.0048041,0.030813,0.026895,0.034638,-0.0045733,-0.0058657,-0.0032792,-1.8116e-05,-2.7217e-05,-9.755e-06,-0.00011222,G-raw-2h
test,dollar,absz,0-0.5,G-blend,102302,632,0.22874,0.22796,0.2295,0.64944,0.64779,0.65106,-0.0030519,-0.0034837,-0.0025963,-0.0013453,-0.0015337,-0.0011454,-0.000785,G-raw-2h
test,dollar,absz,0.5-1,G-blend,101839,632,0.14044,0.13856,0.14247,0.451,0.44644,0.45589,-0.01246,-0.013711,-0.011203,-0.0037183,-0.0041072,-0.003329,-0.00053153,G-raw-2h
test,dollar,absz,1-1.5,G-blend,101844,632,0.068311,0.066495,0.070239,0.25795,0.25265,0.26354,-0.013259,-0.014722,-0.011723,-0.0021669,-0.0024379,-0.0018911,-0.0026191,G-raw-2h
test,dollar,absz,1.5-2,G-blend,102016,632,0.032065,0.030565,0.033426,0.13988,0.13464,0.14504,-0.0081999,-0.0098722,-0.0065558,-0.00071199,-0.00088646,-0.00053633,-0.0019661,G-raw-2h
test,dollar,absz,2-2.5,G-blend,101877,632,0.016763,0.015591,0.017929,0.08246,0.077345,0.087924,-0.0062131,-0.0077758,-0.0046303,-0.0003891,-0.00049958,-0.00027898,-0.00064984,G-raw-2h
test,dollar,absz,2.5-3,G-blend,103917,632,0.009049,0.0081674,0.009788,0.050865,0.046173,0.055246,-0.0058773,-0.0076451,-0.0040835,-0.00017667,-0.00023519,-0.00011907,-0.00029529,G-raw-2h
test,dollar,absz,>3,G-blend,202046,632,0.0042539,0.0037287,0.0047579,0.029383,0.025488,0.033292,-0.0060027,-0.0078503,-0.004409,-5.3317e-05,-7.2829e-05,-3.3542e-05,-0.00011802,G-raw-2h
test,dollar,absz,0-0.5,T-raw-2h,102302,632,0.22891,0.22805,0.22977,0.64987,0.64806,0.65168,-0.0026127,-0.0030771,-0.0021754,-0.0011742,-0.0013822,-0.00098026,-0.00085232,G-raw-2h
test,dollar,absz,0.5-1,T-raw-2h,101839,632,0.14086,0.1388,0.14308,0.45313,0.4482,0.45849,-0.01033,-0.011327,-0.0092396,-0.0032949,-0.003614,-0.0029474,-0.00056307,G-raw-2h
test,dollar,absz,1-1.5,T-raw-2h,101844,632,0.069281,0.067348,0.071331,0.26464,0.25907,0.27055,-0.0065715,-0.0073508,-0.0057249,-0.0011967,-0.0013364,-0.0010547,-0.0027805,G-raw-2h
test,dollar,absz,1.5-2,T-raw-2h,102016,632,0.032669,0.031121,0.034035,0.14676,0.14144,0.15157,-0.0013129,-0.0015889,-0.0010487,-0.00010857,-0.00013057,-8.8522e-05,-0.001772,G-raw-2h
test,dollar,absz,2-2.5,T-raw-2h,101877,632,0.017123,0.015929,0.018273,0.087429,0.082591,0.092163,-0.0012434,-0.0018245,-0.00062419,-2.9335e-05,-4.6435e-05,-1.0594e-05,-0.00069977,G-raw-2h
test,dollar,absz,2.5-3,T-raw-2h,103917,632,0.0091871,0.0082986,0.0099521,0.05242,0.048307,0.055908,-0.0043223,-0.0053206,-0.0032259,-3.8537e-05,-5.0692e-05,-2.4919e-05,-0.00029409,G-raw-2h
test,dollar,absz,>3,T-raw-2h,202046,632,0.0042897,0.003758,0.0048004,0.027451,0.024619,0.030195,-0.0079351,-0.0094886,-0.0063189,-1.7492e-05,-2.283e-05,-1.2015e-05,-0.00012167,G-raw-2h
test,dollar,absz,0-0.5,T-blend,102302,632,0.22822,0.2273,0.22914,0.64827,0.64627,0.65022,-0.0042155,-0.004955,-0.0035043,-0.0018636,-0.0021775,-0.0015585,-0.00078553,G-raw-2h
test,dollar,absz,0.5-1,T-blend,101839,632,0.13881,0.13672,0.14103,0.4458,0.44062,0.45143,-0.017655,-0.019309,-0.015977,-0.0053434,-0.0058091,-0.0048593,-0.00047414,G-raw-2h
test,dollar,absz,1-1.5,T-blend,101844,632,0.067624,0.065691,0.06963,0.2545,0.24867,0.26045,-0.016716,-0.018224,-0.015255,-0.0028545,-0.0030907,-0.0026162,-0.0026367,G-raw-2h
test,dollar,absz,1.5-2,T-blend,102016,632,0.031922,0.030391,0.033295,0.13847,0.13321,0.14358,-0.0096093,-0.010891,-0.0083928,-0.00085562,-0.00099065,-0.0007278,-0.0019012,G-raw-2h
test,dollar,absz,2-2.5,T-blend,101877,632,0.016749,0.015573,0.017908,0.080629,0.075935,0.085529,-0.0080437,-0.0092862,-0.0068056,-0.00040408,-0.00049024,-0.00032072,-0.0006704,G-raw-2h
test,dollar,absz,2.5-3,T-blend,103917,632,0.0090372,0.0081582,0.0097785,0.047818,0.043831,0.051251,-0.0089242,-0.010471,-0.0073352,-0.00018847,-0.00023662,-0.00013987,-0.00029215,G-raw-2h
test,dollar,absz,>3,T-blend,202046,632,0.004246,0.0037234,0.0047476,0.024989,0.02226,0.027727,-0.010397,-0.012214,-0.0085515,-6.1153e-05,-7.9569e-05,-4.2478e-05,-0.00011514,G-raw-2h
test,dollar,absz,0-0.5,MIX-blend,102302,632,0.22822,0.22728,0.22915,0.64826,0.64625,0.65022,-0.0042248,-0.00498,-0.0035014,-0.001868,-0.0021866,-0.0015638,-0.00078533,G-raw-2h
test,dollar,absz,0.5-1,MIX-blend,101839,632,0.13883,0.13675,0.14104,0.44589,0.44074,0.45146,-0.01757,-0.019164,-0.015936,-0.0053247,-0.0057805,-0.004851,-0.0004846,G-raw-2h
test,dollar,absz,1-1.5,MIX-blend,101844,632,0.067668,0.065748,0.069665,0.25479,0.24914,0.26066,-0.01642,-0.017836,-0.015033,-0.0028102,-0.0030403,-0.0025798,-0.0026339,G-raw-2h
test,dollar,absz,1.5-2,MIX-blend,102016,632,0.031944,0.030429,0.033314,0.13875,0.13362,0.14375,-0.0093269,-0.010603,-0.0081266,-0.00083346,-0.00097166,-0.00070284,-0.0019103,G-raw-2h
test,dollar,absz,2-2.5,MIX-blend,101877,632,0.016752,0.015584,0.017906,0.080747,0.07612,0.085554,-0.0079256,-0.0092464,-0.0066344,-0.00040058,-0.00049076,-0.00031314,-0.00067097,G-raw-2h
test,dollar,absz,2.5-3,MIX-blend,103917,632,0.009038,0.0081609,0.0097759,0.047861,0.043902,0.05129,-0.0088811,-0.010503,-0.007261,-0.00018768,-0.0002385,-0.00013557,-0.00029223,G-raw-2h
test,dollar,absz,>3,MIX-blend,202046,632,0.0042458,0.0037243,0.0047467,0.025061,0.022287,0.027837,-0.010326,-0.012114,-0.0084603,-6.143e-05,-8.1467e-05,-4.1514e-05,-0.00011436,G-raw-2h
test,dollar,absz,0-0.5,EMP-blend,102302,632,0.22826,0.22736,0.22915,0.64835,0.64645,0.65025,-0.0041423,-0.0048373,-0.003463,-0.0018275,-0.0021243,-0.0015318,-0.0024379,G-raw-2h
test,dollar,absz,0.5-1,EMP-blend,101839,632,0.1389,0.13681,0.14111,0.44606,0.44097,0.45166,-0.017394,-0.01901,-0.015681,-0.0052574,-0.0057108,-0.004773,-3.0087e-05,G-raw-2h
test,dollar,absz,1-1.5,EMP-blend,101844,632,0.067628,0.065689,0.069631,0.25455,0.24862,0.26047,-0.01666,-0.018158,-0.015162,-0.0028505,-0.0030939,-0.0026042,-0.0010924,G-raw-2h
test,dollar,absz,1.5-2,EMP-blend,102016,632,0.031912,0.030377,0.033285,0.13838,0.1331,0.14353,-0.0096941,-0.010993,-0.0084575,-0.00086565,-0.0010006,-0.00073769,-0.00073215,G-raw-2h
test,dollar,absz,2-2.5,EMP-blend,101877,632,0.016745,0.015577,0.017904,0.08059,0.075863,0.085485,-0.0080831,-0.0093418,-0.00686,-0.0004075,-0.00049349,-0.0003239,-0.00013154,G-raw-2h
test,dollar,absz,2.5-3,EMP-blend,103917,632,0.0090364,0.0081567,0.0097786,0.047841,0.043905,0.051232,-0.0089015,-0.010429,-0.007337,-0.00018923,-0.00023656,-0.00014052,-0.00012342,G-raw-2h
test,dollar,absz,>3,EMP-blend,202046,632,0.0042464,0.0037244,0.0047482,0.025055,0.022362,0.027709,-0.010331,-0.012157,-0.0084838,-6.0756e-05,-7.907e-05,-4.236e-05,-0.00015376,G-raw-2h
test,dollar,vol_regime,low,G-raw-10m,182300,277,0.068973,0.067266,0.070643,0.23959,0.23307,0.24662,0.0021188,-0.00010949,0.0045861,-0.00036594,-0.00056885,-0.00015449,0.00058857,G-raw-2h
test,dollar,vol_regime,mid,G-raw-10m,256185,324,0.063154,0.061658,0.064601,0.21737,0.21106,0.22348,-0.0014029,-0.0032966,0.00053827,-0.00071913,-0.00091707,-0.00052729,-0.0010108,G-raw-2h
test,dollar,vol_regime,high,G-raw-10m,377356,261,0.06098,0.059672,0.062211,0.20848,0.20317,0.21392,-0.0019822,-0.003841,-0.00027753,-0.00079998,-0.0010009,-0.00059083,-0.0014587,G-raw-2h
test,dollar,vol_regime,low,G-raw-30m,182300,277,0.068847,0.067132,0.070544,0.23503,0.22895,0.24178,-0.0024321,-0.0040044,-0.00078075,-0.00049186,-0.00062807,-0.00035588,0.00058456,G-raw-2h
test,dollar,vol_regime,mid,G-raw-30m,256185,324,0.063188,0.061691,0.064565,0.21492,0.20924,0.22055,-0.0038556,-0.0051009,-0.0026545,-0.00068514,-0.00081967,-0.00055275,-0.0010646,G-raw-2h
test,dollar,vol_regime,high,G-raw-30m,377356,261,0.061061,0.059766,0.062271,0.20703,0.20205,0.21208,-0.0034304,-0.0049544,-0.0019475,-0.00071843,-0.0008606,-0.00056641,-0.0014609,G-raw-2h
test,dollar,vol_regime,low,G-raw-2h,182300,277,0.069339,0.067676,0.070994,0.23747,0.23104,0.24411,0,0,0,0,0,0,0.00050377,G-raw-2h
test,dollar,vol_regime,mid,G-raw-2h,256185,324,0.063873,0.062424,0.065258,0.21877,0.21272,0.22449,0,0,0,0,0,0,-0.0011229,G-raw-2h
test,dollar,vol_regime,high,G-raw-2h,377356,261,0.06178,0.060576,0.062957,0.21046,0.20578,0.21482,0,0,0,0,0,0,-0.0014756,G-raw-2h
test,dollar,vol_regime,low,G-raw-6h,182300,277,0.070117,0.068435,0.071754,0.24421,0.23728,0.25146,0.0067445,0.0052756,0.0083292,0.00077816,0.00061014,0.00095197,0.00039326,G-raw-2h
test,dollar,vol_regime,mid,G-raw-6h,256185,324,0.064775,0.063342,0.066192,0.22553,0.2189,0.23214,0.0067604,0.0053165,0.0083169,0.00090143,0.00071572,0.0010946,-0.0011385,G-raw-2h
test,dollar,vol_regime,high,G-raw-6h,377356,261,0.062684,0.061484,0.063807,0.21612,0.21128,0.2209,0.0056568,0.0043529,0.0070476,0.00090398,0.00073409,0.001077,-0.0014895,G-raw-2h
test,dollar,vol_regime,low,G-raw-1d,182300,277,0.071699,0.070013,0.073421,0.25255,0.24537,0.26005,0.015085,0.012372,0.017928,0.0023597,0.0019318,0.0028122,0.00040404,G-raw-2h
test,dollar,vol_regime,mid,G-raw-1d,256185,324,0.06575,0.064276,0.067174,0.23179,0.22465,0.23937,0.013016,0.010314,0.016224,0.0018764,0.0014769,0.0022958,-0.0011318,G-raw-2h
test,dollar,vol_regime,high,G-raw-1d,377356,261,0.063489,0.062304,0.064614,0.22251,0.21732,0.22803,0.012045,0.0097515,0.014721,0.0017095,0.0013494,0.0021163,-0.001494,G-raw-2h
test,dollar,vol_regime,low,G-seas-10m,182300,277,0.068805,0.067074,0.070507,0.23786,0.23129,0.2449,0.00039099,-0.0021857,0.0032492,-0.00053378,-0.0007683,-0.00028965,0.00059094,G-raw-2h
test,dollar,vol_regime,mid,G-seas-10m,256185,324,0.063066,0.061572,0.064533,0.21628,0.21009,0.2223,-0.0024913,-0.0045992,-0.00021015,-0.00080691,-0.0010286,-0.00059944,-0.0010058,G-raw-2h
test,dollar,vol_regime,high,G-seas-10m,377356,261,0.060847,0.059536,0.062052,0.20711,0.20191,0.21244,-0.0033492,-0.0052066,-0.0014762,-0.00093274,-0.0011444,-0.00070176,-0.0014601,G-raw-2h
test,dollar,vol_regime,low,G-seas-30m,182300,277,0.068573,0.066873,0.07029,0.23247,0.22637,0.23882,-0.0049949,-0.0071862,-0.0027511,-0.00076646,-0.00095833,-0.00056692,0.00058154,G-raw-2h
test,dollar,vol_regime,mid,G-seas-30m,256185,324,0.06295,0.061465,0.064398,0.21308,0.20732,0.21868,-0.0056939,-0.0075165,-0.0038674,-0.00092303,-0.0011162,-0.00074716,-0.0010469,G-raw-2h
